"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","ModeWithoutHardLink","BaseName","ResolvedTarget","Target","LinkType","Name","Parent","Root","Exists","FullName","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","LinkTarget","UnixFileMode","Attributes"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\teddy-crystal.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","teddy-crystal.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","teddy-crystal","C:\GitRepos\alisoncreations\resources\images\teddy-crystal.jpg",,,"teddy-crystal.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\teddy-crystal.jpg",".jpg","19/09/2025 13:15:16","19/09/2025 12:15:16","05/10/2025 17:24:29","05/10/2025 16:24:29","01/06/2025 17:10:11","01/06/2025 16:10:11",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\teddy-on-heart-bench-with-flower.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","teddy-on-heart-bench-with-flower.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","teddy-on-heart-bench-with-flower","C:\GitRepos\alisoncreations\resources\images\teddy-on-heart-bench-with-flower.jpg",,,"teddy-on-heart-bench-with-flower.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\teddy-on-heart-bench-with-flower.jpg",".jpg","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\teddy-on-heart-bench.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","teddy-on-heart-bench.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","teddy-on-heart-bench","C:\GitRepos\alisoncreations\resources\images\teddy-on-heart-bench.jpg",,,"teddy-on-heart-bench.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\teddy-on-heart-bench.jpg",".jpg","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\teddy-on-heart-bench1.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","teddy-on-heart-bench1.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","teddy-on-heart-bench1","C:\GitRepos\alisoncreations\resources\images\teddy-on-heart-bench1.jpg",,,"teddy-on-heart-bench1.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\teddy-on-heart-bench1.jpg",".jpg","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\teddy-on-star-bench-with-flower.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","teddy-on-star-bench-with-flower.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","teddy-on-star-bench-with-flower","C:\GitRepos\alisoncreations\resources\images\teddy-on-star-bench-with-flower.jpg",,,"teddy-on-star-bench-with-flower.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\teddy-on-star-bench-with-flower.jpg",".jpg","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\teddy-on-star-bench.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","teddy-on-star-bench.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","teddy-on-star-bench","C:\GitRepos\alisoncreations\resources\images\teddy-on-star-bench.jpg",,,"teddy-on-star-bench.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\teddy-on-star-bench.jpg",".jpg","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\teddy's-with-crystals-blue.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","teddy's-with-crystals-blue.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","teddy's-with-crystals-blue","C:\GitRepos\alisoncreations\resources\images\teddy's-with-crystals-blue.jpg",,,"teddy's-with-crystals-blue.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\teddy's-with-crystals-blue.jpg",".jpg","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\teddy's-with-crystals-pink.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","teddy's-with-crystals-pink.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","teddy's-with-crystals-pink","C:\GitRepos\alisoncreations\resources\images\teddy's-with-crystals-pink.jpg",,,"teddy's-with-crystals-pink.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\teddy's-with-crystals-pink.jpg",".jpg","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\tents-with-candel-light-blue.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","tents-with-candel-light-blue.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","tents-with-candel-light-blue","C:\GitRepos\alisoncreations\resources\images\tents-with-candel-light-blue.jpg",,,"tents-with-candel-light-blue.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\tents-with-candel-light-blue.jpg",".jpg","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\tents-with-candel-light-pink.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","tents-with-candel-light-pink.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","tents-with-candel-light-pink","C:\GitRepos\alisoncreations\resources\images\tents-with-candel-light-pink.jpg",,,"tents-with-candel-light-pink.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\tents-with-candel-light-pink.jpg",".jpg","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\tents-with-candel-light-yellow.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","tents-with-candel-light-yellow.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","tents-with-candel-light-yellow","C:\GitRepos\alisoncreations\resources\images\tents-with-candel-light-yellow.jpg",,,"tents-with-candel-light-yellow.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\tents-with-candel-light-yellow.jpg",".jpg","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\unicorn-tedd-set.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","unicorn-tedd-set.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","unicorn-tedd-set","C:\GitRepos\alisoncreations\resources\images\unicorn-tedd-set.jpg",,,"unicorn-tedd-set.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\unicorn-tedd-set.jpg",".jpg","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\unicorn-teddy-star-set.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","unicorn-teddy-star-set.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","unicorn-teddy-star-set","C:\GitRepos\alisoncreations\resources\images\unicorn-teddy-star-set.jpg",,,"unicorn-teddy-star-set.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\unicorn-teddy-star-set.jpg",".jpg","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\whiteb-hanging-xmas-trees.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","whiteb-hanging-xmas-trees.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","whiteb-hanging-xmas-trees","C:\GitRepos\alisoncreations\resources\images\whiteb-hanging-xmas-trees.jpg",,,"whiteb-hanging-xmas-trees.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\whiteb-hanging-xmas-trees.jpg",".jpg","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\wooden-house-scene-1.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","wooden-house-scene-1.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","wooden-house-scene-1","C:\GitRepos\alisoncreations\resources\images\wooden-house-scene-1.jpg",,,"wooden-house-scene-1.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\wooden-house-scene-1.jpg",".jpg","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\wooden-house-scene-2.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","wooden-house-scene-2.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","wooden-house-scene-2","C:\GitRepos\alisoncreations\resources\images\wooden-house-scene-2.jpg",,,"wooden-house-scene-2.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\wooden-house-scene-2.jpg",".jpg","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\wooden-house-scene-3.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","wooden-house-scene-3.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","wooden-house-scene-3","C:\GitRepos\alisoncreations\resources\images\wooden-house-scene-3.jpg",,,"wooden-house-scene-3.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\wooden-house-scene-3.jpg",".jpg","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\wooden-quote-blue.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","wooden-quote-blue.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","wooden-quote-blue","C:\GitRepos\alisoncreations\resources\images\wooden-quote-blue.jpg",,,"wooden-quote-blue.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\wooden-quote-blue.jpg",".jpg","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\wooden-quote-mauve.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","wooden-quote-mauve.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","wooden-quote-mauve","C:\GitRepos\alisoncreations\resources\images\wooden-quote-mauve.jpg",,,"wooden-quote-mauve.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\wooden-quote-mauve.jpg",".jpg","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\big-coloured-light-up-house-scene.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","big-coloured-light-up-house-scene.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","big-coloured-light-up-house-scene","C:\GitRepos\alisoncreations\resources\videos\big-coloured-light-up-house-scene.mp4",,,"big-coloured-light-up-house-scene.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\big-coloured-light-up-house-scene.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\big-house-scene.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","big-house-scene.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","big-house-scene","C:\GitRepos\alisoncreations\resources\videos\big-house-scene.mp4",,,"big-house-scene.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\big-house-scene.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\big-light-up-house-scene.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","big-light-up-house-scene.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","big-light-up-house-scene","C:\GitRepos\alisoncreations\resources\videos\big-light-up-house-scene.mp4",,,"big-light-up-house-scene.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\big-light-up-house-scene.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\blue-green-frod-mix.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","blue-green-frod-mix.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","blue-green-frod-mix","C:\GitRepos\alisoncreations\resources\videos\blue-green-frod-mix.mp4",,,"blue-green-frod-mix.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\blue-green-frod-mix.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\boat-with-flower-anchor-gold-rope.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","boat-with-flower-anchor-gold-rope.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","boat-with-flower-anchor-gold-rope","C:\GitRepos\alisoncreations\resources\videos\boat-with-flower-anchor-gold-rope.mp4",,,"boat-with-flower-anchor-gold-rope.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\boat-with-flower-anchor-gold-rope.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\boat-with-flower-anchor-white.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","boat-with-flower-anchor-white.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","boat-with-flower-anchor-white","C:\GitRepos\alisoncreations\resources\videos\boat-with-flower-anchor-white.mp4",,,"boat-with-flower-anchor-white.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\boat-with-flower-anchor-white.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\cat-mix.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","cat-mix.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","cat-mix","C:\GitRepos\alisoncreations\resources\videos\cat-mix.mp4",,,"cat-mix.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\cat-mix.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\cloud-villiage-with-quote-7.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","cloud-villiage-with-quote-7.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","cloud-villiage-with-quote-7","C:\GitRepos\alisoncreations\resources\videos\cloud-villiage-with-quote-7.mp4",,,"cloud-villiage-with-quote-7.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\cloud-villiage-with-quote-7.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\dingy-and-anchor-sets.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","dingy-and-anchor-sets.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","dingy-and-anchor-sets","C:\GitRepos\alisoncreations\resources\videos\dingy-and-anchor-sets.mp4",,,"dingy-and-anchor-sets.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\dingy-and-anchor-sets.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\elephant-.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","elephant-.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","elephant-","C:\GitRepos\alisoncreations\resources\videos\elephant-.mp4",,,"elephant-.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\elephant-.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\family-(flowered).mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","family-(flowered).mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","family-(flowered)","C:\GitRepos\alisoncreations\resources\videos\family-(flowered).mp4",,,"family-(flowered).mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\family-(flowered).mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\flower-cup-saucer-mix.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","flower-cup-saucer-mix.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","flower-cup-saucer-mix","C:\GitRepos\alisoncreations\resources\videos\flower-cup-saucer-mix.mp4",,,"flower-cup-saucer-mix.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\flower-cup-saucer-mix.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\flower-jars-mix.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","flower-jars-mix.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","flower-jars-mix","C:\GitRepos\alisoncreations\resources\videos\flower-jars-mix.mp4",,,"flower-jars-mix.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\flower-jars-mix.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\flower-pots-mix.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","flower-pots-mix.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","flower-pots-mix","C:\GitRepos\alisoncreations\resources\videos\flower-pots-mix.mp4",,,"flower-pots-mix.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\flower-pots-mix.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\hanging-butterfly-with-flowers.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","hanging-butterfly-with-flowers.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","hanging-butterfly-with-flowers","C:\GitRepos\alisoncreations\resources\videos\hanging-butterfly-with-flowers.mp4",,,"hanging-butterfly-with-flowers.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\hanging-butterfly-with-flowers.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\heart-candel-holder-white-with-house-2.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","heart-candel-holder-white-with-house-2.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","heart-candel-holder-white-with-house-2","C:\GitRepos\alisoncreations\resources\videos\heart-candel-holder-white-with-house-2.mp4",,,"heart-candel-holder-white-with-house-2.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\heart-candel-holder-white-with-house-2.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\heart-candel-holder-white-with-house.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","heart-candel-holder-white-with-house.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","heart-candel-holder-white-with-house","C:\GitRepos\alisoncreations\resources\videos\heart-candel-holder-white-with-house.mp4",,,"heart-candel-holder-white-with-house.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\heart-candel-holder-white-with-house.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\heart-candel-stich-holder-with-house-flowers-l-white.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","heart-candel-stich-holder-with-house-flowers-l-white.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","heart-candel-stich-holder-with-house-flowers-l-white","C:\GitRepos\alisoncreations\resources\videos\heart-candel-stich-holder-with-house-flowers-l-white.mp4",,,"heart-candel-stich-holder-with-house-flowers-l-white.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\heart-candel-stich-holder-with-house-flowers-l-white.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos\heart-candel-stich-holder-with-house-flowers-rwhite.mp4","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\videos","heart-candel-stich-holder-with-house-flowers-rwhite.mp4","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","heart-candel-stich-holder-with-house-flowers-rwhite","C:\GitRepos\alisoncreations\resources\videos\heart-candel-stich-holder-with-house-flowers-rwhite.mp4",,,"heart-candel-stich-holder-with-house-flowers-rwhite.mp4",,,"True","C:\GitRepos\alisoncreations\resources\videos\heart-candel-stich-holder-with-house-flowers-rwhite.mp4",".mp4","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
