"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","ModeWithoutHardLink","BaseName","ResolvedTarget","Target","LinkType","Name","Parent","Root","Exists","FullName","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","LinkTarget","UnixFileMode","Attributes"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\houses-scene-3.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","houses-scene-3.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","houses-scene-3","C:\GitRepos\alisoncreations\resources\images\houses-scene-3.jpg",,,"houses-scene-3.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\houses-scene-3.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:05","15/06/2025 13:08:05",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\houses-yellow.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","houses-yellow.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","houses-yellow","C:\GitRepos\alisoncreations\resources\images\houses-yellow.jpg",,,"houses-yellow.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\houses-yellow.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:40","04/10/2025 22:56:40","01/06/2025 13:36:42","01/06/2025 12:36:42",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\light-up-christmas-trees.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","light-up-christmas-trees.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","light-up-christmas-trees","C:\GitRepos\alisoncreations\resources\images\light-up-christmas-trees.jpg",,,"light-up-christmas-trees.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\light-up-christmas-trees.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:13","15/06/2025 13:08:13",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\love-birds-.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","love-birds-.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","love-birds-","C:\GitRepos\alisoncreations\resources\images\love-birds-.jpg",,,"love-birds-.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\love-birds-.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","01/06/2025 17:10:12","01/06/2025 16:10:12",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\ouote-on-wood-blue-mauve-quote-1.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","ouote-on-wood-blue-mauve-quote-1.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","ouote-on-wood-blue-mauve-quote-1","C:\GitRepos\alisoncreations\resources\images\ouote-on-wood-blue-mauve-quote-1.jpg",,,"ouote-on-wood-blue-mauve-quote-1.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\ouote-on-wood-blue-mauve-quote-1.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:10","15/06/2025 13:08:10",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\paw-print-quote-4.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","paw-print-quote-4.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","paw-print-quote-4","C:\GitRepos\alisoncreations\resources\images\paw-print-quote-4.jpg",,,"paw-print-quote-4.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\paw-print-quote-4.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:10","15/06/2025 13:08:10",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\pawprint-quote-4.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","pawprint-quote-4.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","pawprint-quote-4","C:\GitRepos\alisoncreations\resources\images\pawprint-quote-4.jpg",,,"pawprint-quote-4.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\pawprint-quote-4.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:10","15/06/2025 13:08:10",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\peek-a-boo-teddy-blue-.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","peek-a-boo-teddy-blue-.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","peek-a-boo-teddy-blue-","C:\GitRepos\alisoncreations\resources\images\peek-a-boo-teddy-blue-.jpg",,,"peek-a-boo-teddy-blue-.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\peek-a-boo-teddy-blue-.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:25","15/06/2025 13:09:25",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\peek-a-boo-teddy-jade.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","peek-a-boo-teddy-jade.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","peek-a-boo-teddy-jade","C:\GitRepos\alisoncreations\resources\images\peek-a-boo-teddy-jade.jpg",,,"peek-a-boo-teddy-jade.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\peek-a-boo-teddy-jade.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:24","15/06/2025 13:09:24",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\peek-a-boo-teddy-light-blue.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","peek-a-boo-teddy-light-blue.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","peek-a-boo-teddy-light-blue","C:\GitRepos\alisoncreations\resources\images\peek-a-boo-teddy-light-blue.jpg",,,"peek-a-boo-teddy-light-blue.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\peek-a-boo-teddy-light-blue.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:24","15/06/2025 13:09:24",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\peek-a-boo-teddy-pink-white.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","peek-a-boo-teddy-pink-white.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","peek-a-boo-teddy-pink-white","C:\GitRepos\alisoncreations\resources\images\peek-a-boo-teddy-pink-white.jpg",,,"peek-a-boo-teddy-pink-white.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\peek-a-boo-teddy-pink-white.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:25","15/06/2025 13:09:25",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\peek-a-boo-teddy-pink.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","peek-a-boo-teddy-pink.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","peek-a-boo-teddy-pink","C:\GitRepos\alisoncreations\resources\images\peek-a-boo-teddy-pink.jpg",,,"peek-a-boo-teddy-pink.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\peek-a-boo-teddy-pink.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:20","15/06/2025 13:09:20",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\peek-a-boo-teddy-white.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","peek-a-boo-teddy-white.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","peek-a-boo-teddy-white","C:\GitRepos\alisoncreations\resources\images\peek-a-boo-teddy-white.jpg",,,"peek-a-boo-teddy-white.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\peek-a-boo-teddy-white.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:22","15/06/2025 13:09:22",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\peek-a-boo-teddy.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","peek-a-boo-teddy.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","peek-a-boo-teddy","C:\GitRepos\alisoncreations\resources\images\peek-a-boo-teddy.jpg",,,"peek-a-boo-teddy.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\peek-a-boo-teddy.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","08/06/2025 11:41:07","08/06/2025 10:41:07",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\raindeer-blue.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","raindeer-blue.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","raindeer-blue","C:\GitRepos\alisoncreations\resources\images\raindeer-blue.jpg",,,"raindeer-blue.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\raindeer-blue.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:52","15/06/2025 13:08:52",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\raindeer-brown-clear.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","raindeer-brown-clear.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","raindeer-brown-clear","C:\GitRepos\alisoncreations\resources\images\raindeer-brown-clear.jpg",,,"raindeer-brown-clear.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\raindeer-brown-clear.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:20","15/06/2025 13:09:20",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\raindeer-brown.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","raindeer-brown.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","raindeer-brown","C:\GitRepos\alisoncreations\resources\images\raindeer-brown.jpg",,,"raindeer-brown.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\raindeer-brown.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:49","15/06/2025 13:08:49",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\raindeer-green.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","raindeer-green.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","raindeer-green","C:\GitRepos\alisoncreations\resources\images\raindeer-green.jpg",,,"raindeer-green.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\raindeer-green.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:52","15/06/2025 13:08:52",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\raindeer-white.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","raindeer-white.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","raindeer-white","C:\GitRepos\alisoncreations\resources\images\raindeer-white.jpg",,,"raindeer-white.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\raindeer-white.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:13","15/06/2025 13:08:13",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\rose-teddy-blue-white.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","rose-teddy-blue-white.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","rose-teddy-blue-white","C:\GitRepos\alisoncreations\resources\images\rose-teddy-blue-white.jpg",,,"rose-teddy-blue-white.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\rose-teddy-blue-white.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:24","15/06/2025 13:09:24",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\rose-teddy-brown-red.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","rose-teddy-brown-red.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","rose-teddy-brown-red","C:\GitRepos\alisoncreations\resources\images\rose-teddy-brown-red.jpg",,,"rose-teddy-brown-red.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\rose-teddy-brown-red.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:26","15/06/2025 13:09:26",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\rose-teddy-pink-glow-in-the-dark.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","rose-teddy-pink-glow-in-the-dark.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","rose-teddy-pink-glow-in-the-dark","C:\GitRepos\alisoncreations\resources\images\rose-teddy-pink-glow-in-the-dark.jpg",,,"rose-teddy-pink-glow-in-the-dark.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\rose-teddy-pink-glow-in-the-dark.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:20","15/06/2025 13:09:20",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\rose-teddy-red.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","rose-teddy-red.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","rose-teddy-red","C:\GitRepos\alisoncreations\resources\images\rose-teddy-red.jpg",,,"rose-teddy-red.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\rose-teddy-red.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:13","15/06/2025 13:08:13",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\rose-teddy-silver.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","rose-teddy-silver.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","rose-teddy-silver","C:\GitRepos\alisoncreations\resources\images\rose-teddy-silver.jpg",,,"rose-teddy-silver.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\rose-teddy-silver.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:44","15/06/2025 13:08:44",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\rose-teddyglow-in-the-dark-blue.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","rose-teddyglow-in-the-dark-blue.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","rose-teddyglow-in-the-dark-blue","C:\GitRepos\alisoncreations\resources\images\rose-teddyglow-in-the-dark-blue.jpg",,,"rose-teddyglow-in-the-dark-blue.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\rose-teddyglow-in-the-dark-blue.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:12","15/06/2025 13:08:12",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\set-of-2-houses-with-flowers-white.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","set-of-2-houses-with-flowers-white.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","set-of-2-houses-with-flowers-white","C:\GitRepos\alisoncreations\resources\images\set-of-2-houses-with-flowers-white.jpg",,,"set-of-2-houses-with-flowers-white.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\set-of-2-houses-with-flowers-white.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:05","15/06/2025 13:08:05",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\set-of-3-bunnys-blue.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","set-of-3-bunnys-blue.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","set-of-3-bunnys-blue","C:\GitRepos\alisoncreations\resources\images\set-of-3-bunnys-blue.jpg",,,"set-of-3-bunnys-blue.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\set-of-3-bunnys-blue.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:09","15/06/2025 13:09:09",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\set-of-3-bunnys-pink-(2).jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","set-of-3-bunnys-pink-(2).jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","set-of-3-bunnys-pink-(2)","C:\GitRepos\alisoncreations\resources\images\set-of-3-bunnys-pink-(2).jpg",,,"set-of-3-bunnys-pink-(2).jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\set-of-3-bunnys-pink-(2).jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:10","15/06/2025 13:09:10",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\set-of-3-bunnys-pink.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","set-of-3-bunnys-pink.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","set-of-3-bunnys-pink","C:\GitRepos\alisoncreations\resources\images\set-of-3-bunnys-pink.jpg",,,"set-of-3-bunnys-pink.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\set-of-3-bunnys-pink.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:58","15/06/2025 13:08:58",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\set-of-3-bunnys-white.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","set-of-3-bunnys-white.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","set-of-3-bunnys-white","C:\GitRepos\alisoncreations\resources\images\set-of-3-bunnys-white.jpg",,,"set-of-3-bunnys-white.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\set-of-3-bunnys-white.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:25","15/06/2025 13:09:25",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\set-of-3-bunnys-yellow.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","set-of-3-bunnys-yellow.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","set-of-3-bunnys-yellow","C:\GitRepos\alisoncreations\resources\images\set-of-3-bunnys-yellow.jpg",,,"set-of-3-bunnys-yellow.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\set-of-3-bunnys-yellow.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:59","15/06/2025 13:08:59",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\set-of-3-flower-vases-set-1.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","set-of-3-flower-vases-set-1.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","set-of-3-flower-vases-set-1","C:\GitRepos\alisoncreations\resources\images\set-of-3-flower-vases-set-1.jpg",,,"set-of-3-flower-vases-set-1.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\set-of-3-flower-vases-set-1.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:05","15/06/2025 13:08:05",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\set-of-3-flower-vases-set-2.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","set-of-3-flower-vases-set-2.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","set-of-3-flower-vases-set-2","C:\GitRepos\alisoncreations\resources\images\set-of-3-flower-vases-set-2.jpg",,,"set-of-3-flower-vases-set-2.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\set-of-3-flower-vases-set-2.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:17","15/06/2025 13:09:17",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\set-of-five-mushroons.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","set-of-five-mushroons.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","set-of-five-mushroons","C:\GitRepos\alisoncreations\resources\images\set-of-five-mushroons.jpg",,,"set-of-five-mushroons.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\set-of-five-mushroons.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:20","15/06/2025 13:09:20",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\set-of-three-mushroons.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","set-of-three-mushroons.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","set-of-three-mushroons","C:\GitRepos\alisoncreations\resources\images\set-of-three-mushroons.jpg",,,"set-of-three-mushroons.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\set-of-three-mushroons.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:24","15/06/2025 13:09:24",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\set-of-two-gnome.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","set-of-two-gnome.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","set-of-two-gnome","C:\GitRepos\alisoncreations\resources\images\set-of-two-gnome.jpg",,,"set-of-two-gnome.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\set-of-two-gnome.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:03","15/06/2025 13:09:03",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\sitting-angel-cream.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","sitting-angel-cream.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","sitting-angel-cream","C:\GitRepos\alisoncreations\resources\images\sitting-angel-cream.jpg",,,"sitting-angel-cream.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\sitting-angel-cream.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:25","15/06/2025 13:09:25",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\sitting-angel-pink.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","sitting-angel-pink.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","sitting-angel-pink","C:\GitRepos\alisoncreations\resources\images\sitting-angel-pink.jpg",,,"sitting-angel-pink.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\sitting-angel-pink.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:56","15/06/2025 13:08:56",,"-1","Archive"
